/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_090.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_090.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_090.jpg, 0, 0, 0, 7.824394E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_199.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_199.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_199.jpg, 0, 0, 0, 7.78109E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_305.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_305.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_305.jpg, 0, 0, 0, 8.165062E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_420.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_420.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_420.jpg, 0, 0, 0, 8.112522E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_531.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_531.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_531.jpg, 0, 0, 0, 7.823447E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_643.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_643.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_643.jpg, 0, 0, 0, 7.872811E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_746.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_746.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_746.jpg, 0, 0, 0, 7.844601E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_860.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_860.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_860.jpg, 0, 0, 0, 7.973622E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_11_968.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_11_968.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_11_968.jpg, 0, 0, 0, 7.905797E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_072.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_072.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_072.jpg, 0, 0, 0, 7.9005E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_188.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_188.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_188.jpg, 0, 0, 0, 7.825948E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_294.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_294.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_294.jpg, 0, 0, 0, 7.934009E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_406.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_406.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_406.jpg, 0, 0, 0, 7.811894E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_508.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_508.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_508.jpg, 0, 0, 0, 7.825156E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_609.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_609.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_609.jpg, 0, 0, 0, 7.860859E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_713.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_713.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_713.jpg, 0, 0, 0, 7.994882E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_825.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_825.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_825.jpg, 0, 0, 0, 7.800178E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_12_935.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_12_935.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_12_935.jpg, 0, 0, 0, 7.819025E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_13_050.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_13_050.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_13_050.jpg, 0, 0, 0, 7.833738E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_13_156.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_13_156.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_13_156.jpg, 0, 0, 0, 7.818156E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_13_263.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_13_263.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_13_263.jpg, 0, 0, 0, 7.796177E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_13_375.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_13_375.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_13_375.jpg, 0, 0, 0, 7.804698E-05
/home/bozkaya/Desktop/data/IMG/center_2021_06_22_19_31_13_486.jpg, /home/bozkaya/Desktop/data/IMG/left_2021_06_22_19_31_13_486.jpg, /home/bozkaya/Desktop/data/IMG/right_2021_06_22_19_31_13_486.jpg, 0, 0, 0, 7.81925E-05
